polarity,tweet
0.1,PHDMAC Jm151 KingMoS FrisbeeRizvi Raptors Klow7 Nearly dealing done It didnt happen and the Raptors ar
0.25,RedDragon23 Jm151 KingMoS FrisbeeRizvi Raptors Klow7 It was mostly the same ownership Though Peddie was i
-0.9,PHDMAC Jm151 KingMoS FrisbeeRizvi Raptors Klow7 Thats when we had a moron GM and one of the worst ownersh
0,Bambaclot3 Raptors pskills43 And he still got 32 points stfu and stop hating on him
0.5,LeoRautins Raptors In my opinion Watanabe should be on the floor more often His positional D is perhaps the bes
0.225,NevaCared16 Connor2033 LeFraudMickey jonathanashun zemonix Raptors npowell2404 first of all we need a real C
0,dunks in the TMAC Raptors jersey hit different WeTheNorth TMac
0,15Matt77 statmuse pskills43 Raptors Watt
0,Raptors pskills43 Spicys heating up
-0.125,Raptors905 Raptors olearychris is the gleauge on a hiates due to covid
0.8,mayorreginald Raptors Nick does too when kyle is injured lol dont we always complain how nick plays the starters
0,SiimplyMarcus raptors and mcdonalds and EatLiquidGold
0.05,lookatsports t30co NBA Raptors pskills43 FredVanVleet Youre definitely under 12 years old
-0.066666667,Max wanted a matching Raptors hoodie Ready for the next game WeTheNorth
0.9,Raptors fearthefro95 And his defence is incredible
0.15,Raptors star FredVanVleet proves he deserves to be an NBA allstar as last night he dropped 28 points with four t
0,LeonsFurniture Raptors I want that
0.416666667,statmuse pskills43 Raptors When he is fine Raptors is fine
0,MattyZychowski zilveryz itsmarkymark Raptors pskills43 I wouldnt say Middleton is underperforming his ppg is
0,Klow7 please dont leave The Raptors wont be the same without you
0,danielguilbert Raptors Maybe Maybe not
0,After what Tampa did with hockey TBLightning baseball RaysBaseball and football Buccaneers this year should I
0,Raptors iAmSJ TerenceDavisJr fearthefro95 Yessir
0,Raptors npowell2404 Nope
0.416666667,zilveryz itsmarkymark Raptors pskills43 Fair I peg him as an average 2 option on a good squad Hes not a m
0,LiamCA Raptors pskills43 big name not big man
0,LiamCA Raptors pskills43 idk man thats been our memo and its kinda working but its also not Look at our te
0.2,Joorafa02 Raptors Thank you so much
0.85,Beautiful beautiful Make it Raptors
0,jonathanashun Eldjez LeFraudMickey zemonix Raptors npowell2404 Not like they arent already
0,itsmarkymark MattyZychowski Raptors pskills43 Agree
0.8,MaximumOlsen jeskeets Raptors Carhartt LOL thats all I need to know
0.5,youngya23 Eldjez LeFraudMickey zemonix Raptors npowell2404 We will get obliterated in the paint more then we already are
0.303333333,MattyZychowski zilveryz Raptors pskills43 I think hes a very very good 2nd option who can definitely facilita
0,Attention all Raptors scouts
0.091071429,treykerby jeskeets Raptors Carhartt Pretty deep I have a large but not tall head and theres a bit of empty s
-0.25,Eldjez LeFraudMickey jonathanashun zemonix Raptors npowell2404 Or pascal at the 5 small ball
0,RedDragon23 Jm151 KingMoS FrisbeeRizvi Raptors Klow7 So rewind the clock and tell me where Vince Carter was traded
0,Raptors npowell2404 Valanciunas in the background
0,Andre Drummond jersey swap to the Raptors The Raptors have shown interest in Drummond thoughts on this Im re
0.285714286,Raptors need to do right by Lowry and send him home and with family Its a pandemic
0,Connor2033 LeFraudMickey jonathanashun zemonix Raptors npowell2404 Why Its not like yall will be contendin
0,LeFraudMickey jonathanashun zemonix Raptors npowell2404 Or we can make a 3 man backcourt with KLowFVV and NP
0.14375,So does boycotting Bell mean the MapleLeafs Raptors TorontoFC TorontoArgos and all the MLSE properties they own
0,Raptors npowell2404 Gooo raptors
0,theraptor Raptors CarltonTheBear Oh and I miss watching you at the games
0.3,theraptor Raptors CarltonTheBear Hi Raptor I think you should use these but no chicken leg or bacon D
0.5,Raptors npowell2404 Would love some more recognition for Powell
0,MaximumOlsen jeskeets Raptors Carhartt Thank you for the hat intel I appreciate your care and craft when picki
0,LeFraudMickey jonathanashun zemonix Raptors npowell2404 Chill chill we need kyle
0,Raptors FredVanVleet Drake How do I vote for Drake
0,TheFordFANatic MapleLeafs Raptors FordCanada But i found out later in life that that man was wendle clark and t
0.25,zilveryz itsmarkymark Raptors pskills43 Im talking more big picture The haters mark is referring to is ba
0.1,TheFordFANatic MapleLeafs Raptors FordCanada I was 7 years old 1986 my father and i old maple leaf gardens and
0.05,treykerby jeskeets Raptors Carhartt Trey Ive got the Carhartt on deckington I generally go unstructured beca
-0.15,MattyZychowski itsmarkymark Raptors pskills43 I believe if siakam keeps playing like he is he will average aro
0,zilveryz itsmarkymark Raptors pskills43 Youre rightbut middletons also underperforming compared to last y
0,treykerby jeskeets Raptors Carhartt Putting in that work call you the
-0.025,zemonix Raptors npowell2404 Thats what Im thinking too hes been consistent as of late
0.455,Raptors FredVanVleet Very cool to see our friends FedExCanada court side
0,AndrewVoyer Raptors Carhartt This is the kindest thing anyone has ever said to me
0.733333333,jeskeets Raptors Carhartt Not gonna lie Skeets you looked good with that hat in the happy hour Not as good as
0.25,MattyZychowski itsmarkymark Raptors pskills43 middleton is only averaging 05 more points than him siakam is g
0,MaximumOlsen jeskeets Raptors Carhartt Im seeing another Carhartt hat in your profile so I must value your op
0,jonathanashun Raptors npowell2404 Not over OG but over Lowry
0,jeskeets Raptors Carhartt You wearing it frontwards or backwards
0,Raptors npowell2404 All star next year
0.25,jonathanashun zemonix Raptors npowell2404 I think so this lineup seems so much better with Powell starting Ma
0,treykerby jeskeets Raptors Carhartt IM A MAN OF HONOR AND I DEMAND RESPECT
0,Raptors npowell2404 Yeah does Nick Nurse understand that Powell should be a fulltime starter
0.316666667,jeskeets Raptors Carhartt You think its easy watching four straight minutes of rebounds Think again While wearing a Carhartt hat
0,MaximumOlsen jeskeets Raptors Carhartt Get that Packers hat OUTTA MY FACE
0,treykerby jeskeets Raptors Carhartt has my endorsement
0.5,treykerby jeskeets Raptors Carhartt Well if youre wearing a hardhat and manufacturing takes you better make
0.275,treykerby Raptors Carhartt It takes a real man a true Carhartt man to let the world know that Zion Williamso
0,treykerby jeskeets Raptors Carhartt doubleknee pants but theres a team logo on the knee
0,jeskeets Raptors Carhartt Is this a thing
0.7,jeskeets Raptors Carhartt As a man who loves hats I would like a no dunks option Good idea there was never a BJ Army option though
0,jeskeets Raptors Carhartt You and I crafting takes
0,itsmarkymark Raptors pskills43 Depends what we think pascal is If his cieling is a 20ppg player I think they
0.166666667,Yup Now I gotta buy a Raptors x Carhartt hat to wear around the No Dunks Classic Factory and man let me tell
0,kevjoseph PaulJones Raptors FAN590 NBA LeoRautins EricSmith MattDevlin RodBlackTSN Drake
0.5,Raptors pskills43 pascal 3 three how many times did oyoyo call you three timeplease never again say
0,TrulyEcho Raptors Lowry to Philly Drummond to Toronto and picks to Cleveland
0.5,YousufA400 theraptor Raptors CarltonTheBear Its a sophisticated flavour profile that some dont understand jk
0.2,Raptors pskills43 He needs to prove more games making ave 25 pts a game Lets see how it goes vs top 5 teams in the East and West
0,theraptor Raptors CarltonTheBear Is that a pizza slice plate
0,theraptor Raptors CarltonTheBear Deer pelican hawk grizzly leprechaun horse bull and wolf
0,Raptors pskills43 Got punched in the mouth and felt like we couldnt get back up Memphis Grizzlies on Toronto R
0.25,Raptors pskills43 But is he going to stay consistent with the 3pt shooting
0,Raptors pskills43 Raptors fans demanding that we trade him earlier this season Facts
0,statmuse pskills43 Raptors Overhated
0.35,Torontovice Raptors Fuck it lolol I put too much work in that picture lolol
0,Haudi24 TheBirdAccount Raptors pskills43 Naw they the Winnie the Pooh franchise
0.375,smh24yt Raptors905 Raptors nbagleague Ok this is funny
0,TheBirdAccount Raptors pskills43 And dont forget OG
0,Raptors pskills43 haters HIDING
0.35,Raptors pskills43 Top 10 people that need a real ring in order1 LeFailure 2 Flakers 3 Tom Fraudy de
0,Raptors FredVanVleet Fred looking like a bargain at 21M a year
0.35,Peppered Raptors905 Raptors nbagleague Top 10 people that need a real ring in order1 LeFailure 2 Flak
0,Orisawesomesc TheBirdAccount Raptors pskills43 and OG out
0.433333333,LeonsFurniture Raptors We the NORTH of Southern Ontario love Raptors great idea LeonsFurniture for r
0.45,Raptors pskills43 Never hate always love
0,TommyWindu Raptors pskills43 Luckiest shot since kawhi bounce
0,Raptors pskills43 jamieweaver we need to show Raines
0.5,theraptor Raptors CarltonTheBear More And add and would be my style
0,LeBrow233 Raptors pskills43 he picked it up didnt he
-0.155555556,LucasCafuquez Raptors pskills43 How He has added his knock down jumper along with his lockdown defense He also
0.233928571,Raptors pskills43 Did he mean to bank it Pure fluke lol
0,theraptor Raptors CarltonTheBear No pineapple on pizza
0.5,Raptors pskills43 How many missed layups
0,NationalPizzaDay today raptors fans I have some toppings which ones should I use hmmmm an
0,Raptors pskills43 Hopefully he can keep that 3 point shooting up the rest of the season
0,Raptors pskills43 Double dribble of his life
0,Raptors pskills43 Thank you for finally stepping up Pascal
0,TheBirdAccount Raptors pskills43 you trying to forget that lowry got injured and nick nurse got ejected
0,Raptors pskills43 spicy doing his thing bye to kyle thosad
0,Raptors pskills43 Let me find all them Pascal Siakam haters where they at
0.1,Raptors pskills43 always drain 1st smile 2nd send flowers later
0.2,Haudi24 Raptors pskills43 Ironic
0.2,TheBirdAccount Raptors pskills43 your whole franchise is just mickey mouse
-0.2,herbert37355 Raptors pskills43 Because he hasnt done shit in a while
0.8,Haudi24 Raptors pskills43 Mickey Mouse win
0,TheBirdAccount Raptors pskills43 so did we tf
0,RobFromThe6 Raptors W moves but for who
0.333333333,Raptors pskills43 Lucky we had players injured
0,Raptors pskills43 Thats my beyblade slashing star Pascal Siakam NBAAllStar
0.5,Raptors pskills43 LOVE THIS ENERGY
0,Raptors pskills43 THATS THE ENERGY WE LIKE TO SEE
0,Raptors pskills43 Yessir
0,Raptors pskills43 Sauce
0.35,Raptors pskills43 Thats cool and all but what about Stanley Johnson I havent seen his highlights on here in awhile
0,Raptors Renew VanVleets contract to a 10 year deal
0,Raptors FredVanVleet Kawhi WHO FreddieSrTakesNObackSeatToKawhi
0,lookatsports t30co NBA Raptors pskills43 FredVanVleet Please learn to take a joke and then dickride lebron
-0.145833333,CathyAbraham Raptors NBA BIPOC Ed Equity awardwinning Black amp other IPOC teachers like me who have suffered un
0,LewLater Wait I thought you were a Raptors fanYou jumping ship to the HoustonRockets now
0.4,the Raptors made my day with free fries and then McDonaldsCanada ruined it by putting a pickle on my no pickles burger
0.166666667,Raptors Try not to poke a baby Raptor From SpicyP Steady Freddie and Norm Play off Powel
0,SD Lincoln alum Norman Powell was 69 from 3 for the Raptors yesterday 29 points in 37 minutes
0,Ouuuu Yuta VS Rui tmrw Raptors
0,CathyAbraham Raptors NBA Support All public boards teachers students amp parents AGAINST the Ford Con Governmen
0.5,Raptors Love the minutes we are getting from Yuta Stanley amp Bembry but please please god can we just cut Aaron
0,sheilamac1 LeonsFurniture Raptors You have no idea I entered immediately on you sending this Thank you Thank you
0,smh24yt Raptors905 Raptors nbagleague If anything you should tell that to Lebum and is Mickey mouse ring
-0.625,smh24yt Raptors905 Raptors nbagleague You just a mad warriors fan
0,Sign isaiahthomas to a deal Raptors NBA
0,Raptors olearychris TangerineHoops wacchi1013 NBAJPN Yuta is the cutest raptor no cap
0,canzole412 Raptors FredVanVleet Hes as fragile as glass
0,RaffayRafi Raptors FredVanVleet OG at the 5 bench Baynes
0,statmuse pskills43 Raptors Louder for the people in the back
-0.266666667,digitalpoet statmuse pskills43 Raptors People just want to see others fail its sad really
0,Raptors FredVanVleet Steddy Freddy
-0.366666667,DepressedJetFan statmuse pskills43 Raptors Never talked shit or anything Just a humble guy who had a bad playo
0,claypoolcraze CapptainCam Raptors BoBCaTRV secrethendy HoodieJB7 XJimboJxx LeMaskedJames locksznn
0.8,Raptors Raptors905 nbagleague So proud to have followed all tiers of this franchise since Day 1 Nothing but qua
-0.4,Listen to Grind Understood Post Game vs MemphisJurassicViewsWeTheNorth understandthegrind memgrizz
0,pwdistaco PaulJones Raptors FAN590 NBA LeoRautins EricSmith MattDevlin RodBlackTSN Drake
0.5,SInow TheCrossover Raptors better not trade Lowry
0,Raptors fearthefro95 Ive been yelling at Nick Nurse through my TV to give fearthefro95 PT since DecemberThese
0,Kawhi Leonard staying with or Giannas Antetokounmpo going to the Raptors
-0.066666667,Raptors FredVanVleet Im really confused now on when og comes back are we really going to bench powell when be is rolling
0,Raptors FredVanVleet So is Lowry selling his house or what
0,KGumm86 NBA Raptors Pascal had a lot of confidence in his rookie season
0.35,Raptors FredVanVleet We really have 3 all star caliber players you love to see it WeTheNorth NBAAllStar FredVanVleet
0,Raptors FredVanVleet How about Spicy
0.7,Why did the Raptors have to lose to the Hawks Wed be 500 and in 5th spot had we won Good on them for the wi
0.4,fakenewsshater Raptors Whos depressedrent free in ya head
0,Raptors Raptors905 nbagleague Forever together family WeTheNorth
0,Raptors905 Raptors nbagleague Woohoo
0,kevjoseph PaulJones Raptors FAN590 NBA LeoRautins EricSmith MattDevlin RodBlackTSN Drake
-0.291666667,Jm151 KingMoS FrisbeeRizvi Raptors Klow7 I have a hard time believing the Raptors would trade with the sixer
0.5,Raptors905 Raptors nbagleague Win a real ring LeRaptors
-0.1,Raptors please please please do NOT bring Lou Williams back to Toronto Soooo am not loving his big mouth character
0,Raptors FredVanVleet Drake AND THE REST ARE NOBODYS
0,Raptors wish we still had JV
0,Raptors FredVanVleet wowmissed it again
0,claypoolcraze CapptainCam Raptors BoBCaTRV secrethendy HoodieJB7 LeMaskedJames locksznn MetGoat
0.03125,The Raptors have 28 technical fouls this season no other team is over 20 To say there is no correlation between
0,Circle 3CapptainCamRaptorsBoBCaTRVsecrethendyHoodieJB7XJimboJxxHeatNinersLeMaskedJames
0,ESPNStatsInfo Raptors He is earning every penny of his contract
0,lucky13e Raptors If not wasnt ejected he would found a way to screw this one too You noticed how Adrian allowe
-0.3125,Lubna545A charlymorin1 GannisRaptors NBA Raptors pskills43 FredVanVleet But who won the champion in 2019 What you mean
0.4,Raptors Great win Raptors Great to see you again JValanciunas Terrific game man One of my fav Raptors
0.464285714,Raptors This Ep is very special Im telling you Ive never heard anything like this I help a music studio and he
-0.05,Raptors nurse should get ejected every game no so team go nutshave fun like pskills43
0,Raptors Hey raptors you gotta see my artist Im telling you this kid is next up He mentions you in his Ep this
0,Raptors raptors follow please
0,Raptors My boy FredVanVleet playing like an NBAAllStar 32 pts 9 asts WeTheNorth
0.341666667,NBACanada Raptors Like Having a garage full of Maseratis and a Lamborghini Get well quickly Kyle
0.161904762,The only reason Klow7 leaves should be if he wants to hes earned the right to retire a Raptors or play where he
0.233333333,wacchi1013 NFL is slooowww try CFL next year Theres lots of running Still not as fast as Raptors Love your play wacchi1013
0.033333333,During the Raptors winning game last night commentators Matt Devlin and Jack Armstrong gave a shoutout to Halifax
0.3,Raptors FredVanVleet Drake Missing Drake and superfannav Thinking of KyleLowry Proud of NickNurse
-0.2,Raptors Take care KLowry We want to see you playing next game
0.7,LeoRautins Raptors loved the sunglasses look keeper
0.5,LeonsFurniture Raptors bigmouthsports Did you see this Im sure Mrs Bigmouth would just love it
0.25,t30co NBA Raptors pskills43 FredVanVleet Ok Im gonna save this tweet and come back when the Raptors get rap
-0.2,Raptors triplethreat last night bringing home a W against the Grizzlies We also saw Lowry pulled out of the game
0.8,Can superfan PenguinNote67 get a Happy BirthdayJamieHersch LGRed JackieRedmond StLouisBlues Raptors
0,statmuse pskills43 Raptors Off the Mat
0.5,Flame6ix1 statmuse pskills43 Raptors Im sure
0,charlymorin1 GannisRaptors randonmerc1 NBA Raptors pskills43 FredVanVleet No in 2019 we won all seosen games against yall
0,Raptors COME ON RAPTORS FANS VOTE IN THE NBA ALL STAR FOR LOWRY VANVLEET SIAKAM WE HAVE OVER 35M PEOPLE IN T
0,NBA Raptors pskills43 FredVanVleet Norm not in there The trio are going for 44 37 and 36 tomorrow
-0.35,statmuse pskills43 Raptors All these pathetic fucks making fun of him spinning prolly cant even spin without falling over
0.5,VanilaTheis statmuse pskills43 Raptors Nah hes better than Tatum tho
0,Raptors Trash
0.5,GannisRaptors randonmerc1 NBA Raptors pskills43 FredVanVleet bro we beat yall more may than yall beat us
0.25,zackrota Raptors Make sure my extra entries count
0.5,LeonsFurniture Raptors We are HUGE Raptors fans and own seasons tickets Weve seen them play on this court ma
0,NBA Raptors tokenizedtweets 0xbf7F78bA86f0D93826Cfce01bA4042fA3e599316
0.8,DanListi Great work from the Raptors partnerships team here
0,NBACanada Raptors Norm has been balling this year
0,charlymorin1 randonmerc1 NBA Raptors pskills43 FredVanVleet BRO you said you owned us so Im asking you ho
0,faloukris Raptors A Clippers
0,randonmerc1 GannisRaptors NBA Raptors pskills43 FredVanVleet im over it he isnt
0,statmuse pskills43 Raptors Beyblade Spin boy coming back
0.5,Flame6ix1 statmuse pskills43 Raptors McCaw has more finals than AI McCawgtIverson
0,VanilaTheis Flame6ix1 statmuse pskills43 Raptors Allnba spin move so who cares
0.4,VanilaTheis statmuse pskills43 Raptors McCaw has more finals wins than Tatum
0,raptafan Raptors Boston being the team to end our schedule flashbacks help
0,LeBrady12 Jaccc33 NBA Raptors pskills43 FredVanVleet the ref bails him
0.8,charlymorin1 GannisRaptors NBA Raptors pskills43 FredVanVleet Get over it its been two years lol
0,Flame6ix1 statmuse pskills43 Raptors carried by Patrick McCaw
-0.9,statmuse pskills43 Raptors Hes way over hated
0,GannisRaptors NBA Raptors pskills43 FredVanVleet bc we were short yall injured klay on purpose
0,LeBrady12 Jaccc33 NBA Raptors pskills43 FredVanVleet facts
0.25,charlymorin1 Jaccc33 NBA Raptors pskills43 FredVanVleet Hes literally cheating Matt stafford has a higher c
0,charlymorin1 NBA Raptors pskills43 FredVanVleet How is that even possible We beat yall in the finals Get Tf out of here bro
0,Keeping Up With The Canadians Chris Boucher vs Memphis12 POINTS2 THREE POINTERS10 REBOUNDS2 ASSISTS
0,statmuse pskills43 Raptors spinboy showing off
0.5,statmuse pskills43 Raptors Better than Gayson Tabum
0.466666667,GannisRaptors NBA Raptors pskills43 FredVanVleet bro yalll got lucky carry on because the warriors still own yall
0,prdcanadian kevjoseph PaulJones Raptors FAN590 NBA LeoRautins EricSmith MattDevlin RodBlackTSN
0.05,charlymorin1 NBA Raptors pskills43 FredVanVleet They had Kyrie they had KD for most of the game Either
-0.4,LeBrady12 Jaccc33 NBA Raptors pskills43 FredVanVleet even worse look at his throwing gloves
0.5,charlymorin1 Jaccc33 NBA Raptors pskills43 FredVanVleet HES EVEN MORE OF A FRAUD LOOK AT HIS HELMET
0,Raptors Congratulations Toronto misses you
0.010416667,LeBrady12 Jaccc33 NBA Raptors pskills43 FredVanVleet you mean the ring that tom brady won from the super bowl
0,LeoRautins Raptors Aaah that makes sense thank you
0,LeonsFurniture Raptors Dont think I want to give you all that info for a one in a million chance
0,charlymorin1 LeBrady12 NBA Raptors pskills43 FredVanVleet Shut up weirdo
0.3,Raptors FredVanVleet Drake Mbeasy5 another real ALL STARya not even fit to tie his shoes
0,kevjoseph PaulJones Raptors FAN590 NBA EricSmith MattDevlin RodBlackTSN Drake StephenCurry30
0,LeBrady12 Jaccc33 NBA Raptors pskills43 FredVanVleet ratio
-0.5,charlymorin1 Jaccc33 NBA Raptors pskills43 FredVanVleet DisneyLand rings dont count sorry to break it to u
0,kevjoseph PaulJones Raptors FAN590 NBA LeoRautins EricSmith MattDevlin RodBlackTSN Drake
0.025,Raptors TangerineHoops Lets go 8 seed cant wait to face Brooklyn Boston or philly in the first round
0.8,charlymorin1 LeBrady12 NBA Raptors pskills43 FredVanVleet Still wouldve ratiod lol
0.666666667,LeBrady12 NBA Raptors pskills43 FredVanVleet lol liked his own ratio
0,rexanniie Raptors Leadership
0,PapiBevs JLew1050 IAmCHAP24 Raptors Facts bring IAmCHAP24 back
0,GannisRaptors NBA Raptors pskills43 FredVanVleet bro nets had no kd or kyrie shut the hell up
0.6,LeoRautins Raptors Loved that huddle moment inspiring the team
0,charlymorin1 NBA Raptors pskills43 FredVanVleet We literally just beat the nets a couple days ago You know
-0.5,charlymorin1 NBA Raptors pskills43 FredVanVleet They were fake ratio
-0.05,Toronto Raptors Raptors WeTheNorth continued long road trip W 128113 Memphis Grizzlies GrindCity
0.8,LeBrady12 NBA Raptors pskills43 FredVanVleet lol he won 2 mvp kid
0.65,LeBrady12 NBA Raptors pskills43 FredVanVleet you like your own tweet good job
-0.2,NBACanada Raptors Dont forget a big game from JValanciunas with 29 and 20 Flourish JV Miss ya on a Raptors jersey
0.8,Siakam amp VanVleet combined for 64 PTS 9 3PT 15 AST amp 8 REB in the Raptors road win over MemphisSiakam 32 PTS
-0.1,lookatsports NBA Raptors pskills43 FredVanVleet Wow Never have I ever seen a WORSE TAKE IN AMERICAN SPORTS HI
0,kylelxwry Raptors Wasnt a rebound Kyle Ball caromed off the iron amp hit him in the head
0.1,moemommyof1 Raptors Reminds me if an old Bob Newhart bit Coach Baynes Get off that bench Baynes You sending
0.55,Raptors pskills43 Seeing his smile makes me so happy
0,guidedbybrodie Raptors BlakeMurphyODC ekoreen thats personal fouls only there may be another 537 techs
0,Raptors Coach gets turfed Raptors rebound big time to defeat Valenzuela amp Memphis If you wrote it in a tv sc
0.1,guidedbybrodie Raptors BlakeMurphyODC ekoreen 537 so far this year
0.5,Cant seem to find team foul totals anywhere online Would love to see where Raptors sit in that stat BlakeMurphyODC ekoreen
-0.166666667,Raptors oahhhhhhhhhhhhhhhhhhh were half way there oo livin on a prayer
0.25,charlymorin1 NBA Raptors pskills43 FredVanVleet And is only famous because of his brother
0.566666667,t30co NBA Raptors pskills43 FredVanVleet Raptors will be lucky to win two games in the playoffs if they can e
0,RamKaY Raptors Klow7 Bleacher need to take several seats he aint going no where
-0.5,charlymorin1 NBA Raptors pskills43 FredVanVleet Stephy Ducks DisneyLand Path to 3 Rings3x Fake Rings1x Cho
0.285714286,Raptors Klow7 You got that right
0.65,LeoRautins MattDevlin HelloooJack KayNurse11 Raptors TO has the best basketball commentators so much fun B
0,nicklafontaine SilverPigeonV NBA Raptors pskills43 FredVanVleet just sthu end of conversation
-0.05,charlymorin1 SilverPigeonV NBA Raptors pskills43 FredVanVleet He had that before game 6 tho Golden State doc
0.5,JakeLFischer Heard you on FAN590 really enjoyed your insight on the Lowry situation It is time to move on games
0.4,Raptors HUGE Q4 turnaround outscored MEM 3416 led by Siakam VanVleet combined 22PTS in Q4Shot gt50
0.285714286,Right Now Fired Up Raptors RoarRecap of yesterdays Games NBAWeTheNorth NBA NBATwitter np SoundCloud
0.266666667,NBACanada Raptors That was a really Fantastic game CANADA PROUD
0,nicklafontaine SilverPigeonV NBA Raptors pskills43 FredVanVleet lo by injuring klay
0,charlymorin1 SilverPigeonV NBA Raptors pskills43 FredVanVleet They ended the Warriors dynasty
-0.5,mcblank MattDevlin HelloooJack Raptors LeoRautins Ill now hear this in my head even if they dont
0.6,TorontoOutreach pskills43 FredVanVleet Raptors KraftHeinzCo nofrillsCA Dempsters Amazing work
0.4,JuliaNorris Klow7 Raptors trade Lowry now and get some assets for him he enters free agency and leave Toronto with nothing
0,Chapter I Freedom Heights A Song for Joshua Glover is a song of revolution empowerment and resistance Details
0.05,JuliaNorris Klow7 Raptors The Raptors have a young core who are only now entering their prime Siakam and Fred V
0,SilverPigeonV NBA Raptors pskills43 FredVanVleet last time i checked there 8th in the east
0,NBA 32 for FVV 32 for Spicy P W for Raptors pskills43 x FredVanVleet x WeTheNorth
0,LeBrady12 NBA Raptors pskills43 FredVanVleet no said nothing about patrick mahomes last time i checked
0,NBA Raptors pskills43 FredVanVleet they beat a g leauge team except for ja
0.025,raptors sweeping the Bucks in the first round confirmedWeTheNorth
0.8,JuliaNorris Klow7 Raptors lol I presume you do not know how asset management works
0.068181818,ESPNStatsInfo ESPNNBA Raptors He crossed over Hes a different player now New found confidence and he just go
0.8,YoungerGolf Raptors NBA Great coachhumble guy who has paid his dues and learned lifes priorities coaching around the world
0,itslildxsh Raptors Klow7 Toughness in hockey is not the same in basketball
0,Jamalja32132519 GannisRaptors KOismyHero Raptors Get it done Masai Somehow someway
0.8,Takeaways from the Raptors road win over Memphis
0.9,NBA Raptors pskills43 FredVanVleet great to see youre posting about the best team in the league The Toronto Ra
0,GannisRaptors Jamalja32132519 KOismyHero Raptors I dont know if they can or cant I know never to count out Masai with trades
0.15,liamcovers1 Raptors drummond worth a second pick not kyle
0.125,GannisRaptors Brisk911 KOismyHero Raptors Whatever assets we receive from a Lowry trade plus an extra first ro
0.2,Brisk911 Jamalja32132519 KOismyHero Raptors Theres no way were getting Vuc Do you really think we can trad
0,GannisRaptors Jamalja32132519 KOismyHero Raptors Traditional big men is not what Raptors management likes Tha
0.175,NBA Raptors pskills43 FredVanVleet Im shaking rn My 1 year old son just said his first words He said is it
0.2,Lionsbadboy NBA Raptors pskills43 FredVanVleet We need to upgrade at C to have a real shot
0,NBA Raptors pskills43 FredVanVleet 29 for Powell too
1,NBA Raptors pskills43 FredVanVleet Raptors are the best team
0,NBA Raptors pskills43 FredVanVleet DONT POKE THE BEAR WeTheNorth HelloooJack
0,NBA Raptors pskills43 FredVanVleet Incoming haters who claiming he spun the whole time Nah dumbass he aint spin once the whole game
0.2,I really need MattDevlin or HelloooJack to yell razzle dazzle and when playing clips like this Raptors
0,LeonsFurniture Raptors Hyper ventilating I have to get one for my collection
0,NBA Raptors pskills43 FredVanVleet I remember when I started they thought it was a joke now they all want to
0,NBA Raptors pskills43 FredVanVleet Drake like that
