polarity,tweet
0.4,Tmoney9101112 nyknicks Making a the playoffs isnt as important and RJ and IQ developing They need to play throu
0,nyknicks retweet this michelllechann
0.175,KnicksSpree mikeyg2638 nyknicks I was waiting for Jhefersun to come back and have the goon squad at full strength
0,nyknicks liam57v2 michaelFkenny retweet this
0.35,nyknicks If voting for Randle is cool then consider me Miles Davis
-0.295833333,mikeyg2638 nyknicks 5BoroughsJesus 5BoroughsJesus has been slacking hard lately
0,nyknicks NYKnicksPR Yeah let Quickley run the show
-0.4,FiresideKnicks nyknicks I bet they do this game
-0.8,Grrrmyy rostarksn TonyPGuarantee nyknicks Dennis1SmithJr Hey man your bread and butter is to get on base but g
-0.6,nyknicks MSGNetworks Hopefully my boy D can play Get crazy in Miami
-0.2,nyknicks He gonna kill it DetroitPistons you gonna regret that shit
0,nyknicks We cant wait baby
0,Grrrmyy rostarksn TonyPGuarantee nyknicks Dennis1SmithJr Then he got to NY and we broke him which is part on h
0.6,nyknicks Dennis1SmithJr Mans trash Its Rose time
0.8,nyknicks MSGNetworks Lets Get this win Fellas
0.8,Can yall win tonight nyknicks RjBarrett6
-0.388888889,puusherman drose nyknicks This is tough not gon lie
0.333333333,Quit playing around and just start Quick already nyknicks
0,Jake0223 nyknicks MSGNetworks Bam Exposing Fraduis Randle
0,VIBEZTOLP1 nyknicks I got some fire valentines
0,A promo my dad did for drose return to the nyknicks
-0.3125,IamP45 wcknicks nyknicks Dennis1SmithJr Nah you didnt mean that and try to change it
0.8,A rematch with the nyknicks tonight at 730 pm but this time the MiamiHEAT welcome them into their house NBA
0.033333333,nyknicks Is Drose able to play today or next game
0,iamnatew nyknicks MSGNetworks damn
0.5,Love a player who wants to play for nyknicks Respect Good for Rose having the balls and desire to play in NY und
0,andyelisburner nyknicks MSGNetworks i dont think so
0,nyknicks add the drose jerseys to the shop plss
-0.7,BryanGibberman nyknicks Yeah its gonna be bad
0.25,hawksandrew xxpowder38xx nyknicks Exactly
-0.4375,nyknicks Things has got to improve his rotation hes doing some dumb moves benching these rookies at the wrong tim
0,dflat57 nyknicks Dennis1SmithJr dsj wasnt picked by the current administration they didnt care about him in
0,nyknicks GO FIND ANOTHER STEVE NOVAK AND WERE FINEEEEEEEEEEEE wade voice
0,juniorknicks nyknicks obitoppin1 pmpeds I thought he was being sent to the g league for a second
0,juniorknicks nyknicks obitoppin1 pmpeds Hes gonna be Toppin and Poppin
-0.018518519,nyknicks Make him work down low in the paint and post movesdefense etc develop those young players
0,dflat57 nyknicks Dennis1SmithJr no knicks did nothing for him under Thibs all i am saying is the knicks shou
0,NYKnicksPR nyknicks He still a very solid player i like this move
0.2,nyknicks saquon I was at this game lol Against Boston I think
0.4,nyknicks Welcome back drose looking forward to seeing you hoop for us again
-0.388888889,nyknicks The pressure is on Its really tough playing for this city
0.4,nyknicks WELCOME BACK
0,nyknicks saquon knicks gt lakers
0,caruso99 jatydw nyknicks MSGNetworks Hes in Miami I dont know if hes playing
0,obitoppin1 is coming to the Jr Knicks Virtual Skills Academy presented by pmpeds Sign up now
1,nyknicks saquon facts he got drip amp he supports the best NBA team
0.568181818,nyknicks Best team in New York
0.5,nyknicks saquon Gallman is better
-0.4,nyknicks LFGNYK Game day newculture
0,will the nyknicks or KnicksMSGN reply to this
0.8,nyknicks MSGNetworks The We Men Hive has returned Oh the joy
0,nyknicks Hes pissed
0.6,nyknicks MSGNetworks Is Rose playing
0,nyknicks MSGNetworks Where is our D
0,nyknicks MSGNetworks Rematch dub incoming out in MIA
0,nyknicks tonight baby NewYorkForeverJuliusRandle NBAAllStar
0,iamnatew nyknicks MSGNetworks is drose playing tonight
0,nyknicks MSGNetworks Hope is playing
0,0HotDawg0 nyknicks Crop your photos
0,Chase nyknicks NYRangers warriors Minorityowned certified business is looking to become a vendor for your comm
0.8,nyknicks MSGNetworks Revenge must win tonight
0,nyknicks MSGNetworks Randle exposing Bum Adebayo
0,TrustOn2K nyknicks no DROSE of the bench please
0,jatydw nyknicks MSGNetworks I dont think so
0.25,britishknight59 nyknicks Is he married to someones daughter in the organization or something
0,nyknicks MSGNetworks Lets get this dub
-0.25,nyknicks Lets see how this all plays out b4 making judgements I know we are all anxious about IQ mins getting cu
0.7,nyknicks MSGNetworks GOOD LUCK GUYS
0.6,nyknicks MSGNetworks Is d rose playing
0,nyknicks MSGNetworks is there or not
0,StephonBishop nyknicks I still its elfrid at the start
0,britishknight59 nyknicks Who starting
0,nyknicks Pray your way through it all daily every chance you get and run on press on and walk inside out conquer w
-0.4,nyknicks game tonight
0.25,DRose had one of his best seasons in NY post ACL injury Will the former MVP get back in form with his former coac
0.65,Looking forward to watching the nyknicks tonight Should definitely be able to get that win against the Heat just
0,nyknicks Do it
0,nyknicks drose Leave them girls alone bruh
0.6,nyknicks Is D Rose playing tonight
0,nyknicks whos next Carlos Boozer and Tyson Chandler Someone Tell Thibs this aint 2011
0.5,nyknicks And staying on the court more than the IR
0,MikeFromQns7 theline4two knickanator MsMJsays stallinge forevershinin FahimInsurance weshjazz headleyla
0.2,nyknicks 3rd best team behind the warriors and the nets
0,nyknicks Wait why did yall delete that
0,nyknicks Lets gooo Is DRose starting
0.175,nyknicks Im not sure rose can play today
0,nyknicks Beat the Heat
0.3,nyknicks and Knicks fans I dont get what all the fuss was about tanking is still fun Yall must not have done
0,nyknicks knicks in 4 against the LA fakers
0,nyknicks DROSE GOAT
0.136363636,nyknicks nets and knicks run new york
0,nyknicks where at
0,nyknicks When is derrick playing
0.6,nyknicks Is D ROSE PLAYING
-0.166666667,nyknicks aye yall need to layoff on the guards and get some solid big men that front office is sorry af smfh
0.3,nyknicks Yall starting rose
0,brad63889180 nyknicks He is but idk if hes playing or not
0,DRose is back in NYC nyknicks
0.35,Really like the direction of the nyknicks wining games and building a winning culture Thats all I want as a fan NewYorkForever
0,nyknicks Hopefully hes in Miami w us
0,ThisIsTheBee nyknicks Better than EP so Im chilling
0.15,nyknicks I hate that Rose keeps getting traded but happy hes back Lets get some Ws
0.6,nyknicks If you have a free minute please check out some of the edits that we make Feedback is always welcome
0,nyknicks Wish I missed it
0.016666667,ThisIsTheBee nyknicks You talking like the Knicks been on the winning side the past century No one willingly wan
0,TrustOn2K nyknicks I dont think so but he arrived so maybe
0.1,nyknicks drose clear your mind and lets get some W
0,nyknicks Why we always rescuing hasbeens
0.25,nyknicks Personally I am glad Derrick is back
0,Knicksforlife2 nyknicks stfu
-0.125,nyknicks He should be anxious because Payton still starting
0,nyknicks can he play today
-0.038095238,TheMiamiHeatUK nyknicks We want 3 Is it possible Will they get 3 in a row Come on Heat we are all right behind you
0,Gzfsos nyknicks Ngl this is
0,Shazayum nyknicks ohh damn
0,nyknicks Dennis1SmithJr Take care bro
1,nyknicks drose Trying to make the playoffs gooooooood move Perfect
0,WhyFril nyknicks drose TheKnicksWall Thank you
0,AngelBeingAngel rostarksn TonyPGuarantee nyknicks Dennis1SmithJr i guess but his season was kinda overrated
0.4,BleacherReport nyknicks Can we stop acting like this dude is Chris Paul lol
0,NBAHQ poolsidejoee nyknicks he should come off the bench
0.05,So the kporzee trade is basically Knicks get Derrick Rose again smh like wtf nyknicks
-0.325,nyknicks Dennis1SmithJr Very sad because he wasnt given a proper chance at all
-0.4,Grrrmyy rostarksn TonyPGuarantee nyknicks Dennis1SmithJr Chill b dont kill my point like thathe was just adjusting to the NBA game
0,nyknicks Those numbers are misleading and will go up What people are not mentioning is the Pistons coach Casey w
0,feorexxx anyerslifeinnh beermelons brandyn nyknicks drose Thats not even an answer and you got the balls
0.433333333,JCMacriNBA nyknicks I had good interaction with him hopefully he can get his game untracked in Detroit best of luck Dennis
0.6,nyknicks Derrick goes Derrick rose
0.5,okay nyknicks yall got drose shanghai shark could use EP please
0,nyknicks I think u should go after kevinlove or try to get JohnWall
0.2,xxpowder38xx nyknicks You sound crazy talking about taking minutes Thibs is trying to win games If that means p
0.525,KgaogeloKekan15 BleacherReport nyknicks Lol its funny because the clippers have zero rings in franchise history
0.5,AngelBeingAngel rostarksn TonyPGuarantee nyknicks Dennis1SmithJr ok what shooting
1,nyknicks Dennis1SmithJr Thank you and all the best OnceAKnickAlwaysAKnick
0,nyknicks obitoppin1 Hey they gonna pass you the ball
0.214285714,nyknicks Now get korver to help out barret and quickley as wellFINALLY We do a smart trade
0,nyknicks Lets go
0,aomdrawings nyknicks drose TheKnicksWall Dude I like your art its so dope
-0.40625,BabyAquav2 Jnolan352184 Evan85863642 nyknicks Sorry buy the NTC doesnt mean anything If the option is play so
0.166666667,TRIVE22 nyknicks Dennis1SmithJr bro you wildin out cuz its Twitterwe decent humanbeings thank people regar
0,AMONEY718 wcknicks nyknicks Dennis1SmithJr Nah whats different is you being concerned why Im wishing him well
-0.031818182,nyknicks psng23 Should of went to the clippers wasted talent at the New York Knicks wont even make the playoffs
0,PainSergiiiii nyknicks Nigga they can have 2 bags of chips
0,rsanchez725 nyknicks In thibs we trust tho
0.5,nyknicks Ok here we go
0.253333333,nyknicks All this hate about Derrick Rose getting minutes over Quick Whats the object to play Quick or to win Q
0,nyknicks Im going to go ahead and call it we in the playoffs
0.4,nyknicks Welcome back Lets get it
0,KnicksMemes nyknicks So now they have two
0.475,This is exactly what Im taking about when it comes to Obi Toppin The guy is so talented and yet the Knicks arent
-0.1,Morning fam Yah drose is back nyknicks SoNewYork drocktrot DaPoetical SPANkSizDYNAMiK LMSpearmon I wan
0.8,Knicksforlife2 nyknicks drose great and affordable mentor for Payton
-0.1,JADDYYY NYKnicksPR nyknicks Frank No thanks
0,Former MVP drose is back in the Big Apple with the nyknicks Hes teaming up with his former coach Thibodeau Co
0.25,BleacherReport nyknicks Was hoping the clippers would snatch him up so he can finally get that ringbut anywhere is better than Detroit
0,PlatitudeJoe MartinWatkins7 nyknicks drose Yo ass is ignant
-0.166666667,PlatitudeJoe nyknicks drose Dennis1SmithJr Great observation Coach Ill base my opinion on the position he p
0.142857143,goknickstape nyknicks Thats the same mindset that I have right now
-0.2,ITS A HEAT GAME DAY nyknicks 1230am 730pm American Airlines Arena RecordHeat 914Knicks
0,nyknicks Help this team make the playoffs Thats also a reason why hes here Provide some offensive help for Julius Randle
0.6,NYKnicksPR nyknicks DERRICK ROSE
-0.5,NYKnicksPR nyknicks You need a big man and someone who knows how to coach TIbbs is clueless just as stubborn as Fisher was TERRIBLE
-0.8,NYKnicksPR nyknicks WHY GET RID OF RIVERS AND PAYTONPLAY FRANK AND IQ YOU IDIOTS
0,nyknicks YESSIR
0.6,nyknicks drose nyknicks got a rose before Valentines Day
-1,nyknicks Dennis1SmithJr Stop w these farewell messages The guy was awful here
0.6,nyknicks Is d rose playing tomorrow
0.466666667,nyknicks Welcome Back D Rose
0,luchasaurus nyknicks I wish
0.125,Then trade Russell amp Wizards 2021 2nd amp pels 2024 1st amp 2025 first from lakers to nyknicks for randle Rivers amp 202
0.285714286,RebeccaHaarlow MSGNetworks nyknicks Knicks are headed the right way of brining in culture and get leadership Ju
-0.491666667,Hey nyknicks mess with IQs PT if you wanna angry fan base
0,nyknicks drose Heat
0.6,CaelusVulkanus nyknicks You know that was Thibs thinking IQ can learn a LOT from Rose
1,nyknicks drose Drose is thibs son I bet you guys didnt know that All the best for the best player I wont for
0,nyknicks NatGrywd Droseeee
0.6,nyknicks drose The Rose in The Garden
0.65,Good luck in nyknicks drose NewYorkForever Knicks MSG nba nbatrades derrickrose ROSE aom
0.7,afcotto nyknicks Dennis1SmithJr What good was he to the team in Westchester
0.05,MonaLively nyknicks Dennis1SmithJr Dont trash the fans Dude was supposed to be the floor general and he dribb
0.2,Jnolan352184 GlennK78 nyknicks Dennis1SmithJr How did they ruin a players they invested so much time in They
0.8,Great acquisition nyknicks
0.5,jesusshuttlez nyknicks Dennis1SmithJr No player in knicks history received more chances or attention from EVERY coach we had
0.212121212,Love isdrose to New York nyknicks in deal that reunites former MVP with Tom Thibodeau
0,jesusshuttlez nyknicks Dennis1SmithJr Dude was basically the starting pg since he put the uniform on Quickley
0.5,Good job on the wins to CanadiensMTL ArizonaCoyotes MapleLeafs AnaheimDucks NHLFlames Bucks dallasmavs
0.40625,IamP45 wcknicks nyknicks Dennis1SmithJr Yea thats different he successful in life already rich and healthy
0.65,brothaleee nyknicks DetroitPistons Lmao Good looking out bro
0.391666667,DimeUPROXX nyknicks Welcome Back Derrick Im excited
0,Is drose playing tomorrow vs the heat nyknicks NBAAllStar
0.4,PlatitudeJoe nyknicks drose Smooth brain energy
0.14375,Mitch4DPOY nyknicks Dennis1SmithJr I mean really Lmao
0,nyknicks Dennis1SmithJr For what
0.8,BleacherReport nyknicks Im happy for my childhood hero
0.037777778,nyknicks yall better make the playoffs or Im coming down to the big apple and shoving this big apple down the wh
0,BabyAquav2 Jnolan352184 Evan85863642 nyknicks My guess is Thibs will leave starting unit as is for now and hav
0.5,nyknicks Dennis1SmithJr much love dennis
-0.175,BleacherReport nyknicks I see a train wreck coming he was here before with no good out come the last time dont
0,Jnolan352184 Evan85863642 nyknicks Payton has a no trade clause so hes only gonna be traded to a championship t
0.366666667,nyknicks The Knicks never should have let Rose go I am glad he is back
0,nyknicks drose Drose that guy
0.5,nyknicks Love it
0,nyknicks Lfg drose
0,NYKnicksPR nyknicks FUUUUUUUCKNo way Thibs is letting that man come back to Chicago next season
-0.2,brandyn HoodieMeloooooo NYKjake nyknicks drose man wasted melos prime ban him from the state of NY
0,PlatitudeJoe MartinWatkins7 nyknicks drose DSJ was never gonna get enough playing time especially with how g
0.65,nyknicks drose I like this good for rose
0,snydxr stefondiggs nyknicks oh word
0.083333333,The first African American to play in the NBA was Nat Clifton and he played for the NYKNICKS BlackHistory DOPE
0,nyknicks Not even a simple THANK YOU to DetroitPistons from yall Ayomagnum
0,nyknicks drose Rate my photoshop
0.533333333,nyknicks drose Welcome Back to the Mecca Dude probably hooping rn fr fr lol
0,nyknicks Dennis1SmithJr For what Leaving
0.5,nyknicks dont move any more draft picks yuuu heard
-0.6,BleacherReport nyknicks Yeah thank the clown who fucked your career up Thibbs literally stole 15 plus years of g
0,Fuuu back to nyknicks we go
0,nyknicks Those dreds holdin his air back Cut em get back to dunks
0,xxpowder38xx nyknicks Rivers fuckers keep talking abt IQ Rivers is taking a seat bruh
0.16,wojespn They gave up nothing on this trade I guess the Pistons didnt think highly of Derrick Roses performance
-0.7,carribeancool1 steviesburner2 BleacherReport nyknicks they should not do this man bad ever again
0,Jnolan352184 GlennK78 nyknicks Dennis1SmithJr Knicks fans had nothing to do with his struggles Stop it
0.4,nyknicks Welcome back Mr Layup
-0.1,nyknicks Dennis1SmithJr Sad man really thought he had so much potential smh
0,nyknicks ReggieBullock35 come up off that 25 homie
0,nyknicks drose Thats close
0.219230769,Thats not a very high bar but the nyknicks will take us to the top
0,Not a fan of football Watch the nyknicks play the MiamiHEAT at 730 NBALeaguePassBR
0,Officially a WashWizards nyknicks warriors fan
0,I want the nba drip NBA NBAKicks Lakers warriors Bucks nyknicks chicagobulls memgrizz
0.5,nyknicks They better start him
0,Predictions for NBATonightBrooklynNets nyknicks HoustonRockets spurs utahjazz trailblazers sixers
0.375,nyknicks drose I am glad they picked him up Ive been watching him all season and felt he was exactly what the Knicks needed
0.1,LetsGo74495161 PlatitudeJoe nyknicks drose Not to hate but youre comparing the greatest player of his sport to a guy who won mvp once
0,nyknicks RoseQuickleyRjJuliusMitch
0.375,MattyLucid nyknicks Yeah bro you are SOOOO original
0,nyknicks drose Didnt an NBA team once actually play in an arena called The Mecca Was it Milwaukee
-0.4,TonyPGuarantee rostarksn nyknicks Dennis1SmithJr Rick said he had poor decision making and ability to run the o
0,nyknicks Lets get it
-0.1,nyknicks drose And a 2021 second round pick
0.5,My nyknicks All guards one 7footet a 611 mostly guards who they GARDEN
0.25,snyknicks nyknicks We sure hope so Second time around
-0.5,BleacherReport nyknicks im sorry bro drose
0.7,nyknicks lets go cant wait to see play drose youre a amazing basketball and a great person keep I up bro I bel
-0.15,BleacherReport nyknicks Drose need to get a ring Fuck those young guys
0,luchasaurus nyknicks Payton is trash
0.35,nyknicks Yes good newsbut is this going to further derail IQ
0,CypherSky29 anyerslifeinnh brandyn nyknicks drose I can guarantee Elfrid would waive it Its a 1 year deal
0,NothnButAGThang OnMute nyknicks hornets Big facts KnicksTape will be back
0.261904762,SocialP OnMute nyknicks hornets Im glad yall are finally headed in the right direction The league is bette
0.9,SocialP OnMute nyknicks hornets We knew Melo would be the best of the Ball brothers lol
0.433333333,NothnButAGThang OnMute nyknicks hornets Yea the fun part is back at the cribLamelo is ALREADY impressive a
0.483333333,OnMute SocialP nyknicks hornets YeahIm pretty sure hes a starter for good now though They should trade
0,SocialP NothnButAGThang nyknicks hornets He was starting Cus rozier was out with an ankle then graham went out
0,nyknicks Dennis1SmithJr YOU KNOW WHAT APPRECIATE YOU BRO HOPE IT WORK OUT IN THE FUTURE
-0.3,nyknicks Wheres all that KP sucks BS tonight
0,NothnButAGThang nyknicks hornets Low key I would keep Graham and trade Rozier
0,NothnButAGThang nyknicks hornets I KNOW They going to have to trade hornets going to have to shop around they need legit big
0.433333333,rostarksn nyknicks Dennis1SmithJr DSJ played well in Dallas Rick Carlise aint easy on flash
0,drewdrewstarks anyerslifeinnh brandyn nyknicks drose Elfrid has a no trade clause
-0.1,SocialP nyknicks hornets Melo has been starting for a few games now
0.5,KnicksMemes nyknicks More moves are coming Itll make sense soon
0.8,Lol yea nyknicks going to have to trade Payton for rozier or Graham from the hornets because LameloBall deserves
0.278125,nyknicks Im not mad ab this move but i just really thought that when rose left the Knicks that hed be coming bac
0.416666667,QB1Wentz JrNow1 nyknicks Exactly plus I just wanna be able to watch some meaningful basketball towards the end o
0,nyknicks to the playoffs
0,vonkay6 TrubiskySzn69 nyknicks Played highschool ball for Simeon in Chicago
0.7,snyknicks IanBegley nyknicks Good to see that hes with the team in Miami
0.375,nyknicks drose Im excited
0,Thank u nyknicks
1,RandyLininger nyknicks J30RANDLE this is the best weve been in a while my guy
0.6,nyknicks drose Maybe now you can bench Payton and play IQ w Rose
