polarity,tweet
0.8,ReppinRockets HoustonRockets Ahhh damn I missed that lol Now you have me thinking about it
-0.5,ReppinRockets HoustonRockets Was this just a random musing Or did we disappoint again
0.2,jland2fresh HoustonRockets Nobody wants to play for the rockets
0.8,YoungRichness HoustonRockets Mind yo business lol
0,jland2fresh HoustonRockets Aint go happen
0,Ask for a trade to the HoustonRockets
0,josh78 HoustonRockets Trade him for a backup PG
0,One of the Chiefs players heading to the locker roomBTW then HoustonRockets point guard Steve Francis pre
0,spurs HoustonRockets DejounteMurray Dipo tucker and a FRP for Murray and LylesGo on
0.068181818,Christian Wood 27 Points vs New Orleans January 30th 2021 Chriswood5 HoustonRockets NBATwitter NBATwitterLive
0.4,In episode one of The Winning Edge see how the HoustonRockets use data analytics to achieve success
0,IAmJuliuss HoustonRockets JohnWall lmaooo go head fool
0,IAmJuliuss HoustonRockets JohnWall facts but his impact goes beyond the stat sheet fr
0,Houston Rockets HoustonRockets Rockets starts road trip in Carolina Charlotte Hornets AllFly HOUvsCHA
0,IAmJuliuss HoustonRockets JohnWall even if he doesnt make it hes having an all star year anybody actually watching him knows bro
0.6,IAmJuliuss HoustonRockets JohnWall so how you gonna say he not an all star if you not watching him lmao
0,IAmJuliuss HoustonRockets JohnWall you gotta watch him to see the impact he has on the court
0,IAmJuliuss HoustonRockets JohnWall hes an all star
-0.00625,tomleykis HoustonRockets TilmanJFertitta Yikes Is it even worth it going to a sporting event anymore I mean r
0,josh78 EscanorPride5 HoustonRockets As a Pg
-0.4,SportsCenter Lakers They lost that game to the HoustonRockets
0,spidadmitchell Leave that SHITHOLE and come to the HoustonRockets
0,Check out this trade scenario I made on TradeNBAWashWizards getE PascalD RobinsonE Gordon2022 RD 1 MIA
0,MOJO32 HoustonRockets Couldnt be me
0,YoItsKenneth MOJO32 HoustonRockets Gotta suck
0,MOJO32 HoustonRockets Cant be me
-0.5,The HoustonRockets dont follow you Sorry to hear that
0,The Rockets head to Charlotte to take on the Hornets tomorrowHoustonRockets Rockets
-0.4,JeffGSpursZone Were the inconsiderate HoustonRockets fans arrested or at minimum thrown out of the game
0.2,RocketsPxP HoustonRockets yall had a very unprofessional broadcast yesterday Very disrespectful to spurs player
0,FlexDynamo HoustonRockets TilmanJFertitta Once JHarden13 left they needed to have entertainment SOMEWHERE
0,TheNBACentral wojespn HoustonRockets brin him back RafaelStone12
0.5,tomleykis HoustonRockets TilmanJFertitta That fight had better viewership then The Rockets do
0,houstonpolice are you going to go after those two HoustonRockets fans Looks like they were the ones doing the a
0.2,tomleykis HoustonRockets TilmanJFertitta Who couldve guessed that the real entertainment would be in the stands
0,BCSportsDad HoustonRockets Were doomed arent we
0.35,MarkHS HoustonRockets Mark thank uou so much man thank uou my brother seriously Much love bro Imma tell he
0.8,dutchington HoustonRockets That was from me I should have gotten a Lakers one as well lol
0,As soon as my baby come home TOMM she got this to put on HoustonRockets
0,RRN130 HoustonRockets fans all suck Spurs for life
0.1,tomleykis HoustonRockets TilmanJFertitta Stay classy Houston
0.2,Restaurant owner and owner of the HoustonRockets TilmanJFertitta wants businesses to reopen and here is an exampl
0.05,NBA2K JoelEmbiid rudygobert27 Chriswood5 sixers warriors HoustonRockets utahjazz WE WANT OLD 2K SERVERS BACK
0.134090909,spurs and HoustonRockets game last night was great I missed live sports events
0.55,venramamurthy LFC HoustonRockets BCCI West Indies did make it marginally better to be honest
-0.027777778,The chick spittingwow Stay classy HoustonRockets fanshey Houston here is an ideashut down having f
0,Playin NBA2K amp PelicansNBA vs HoustonRockets the commentator said ball ZO2 against wall JohnWall
0,BmfNicholos EGhaphery HoustonRockets JohnWall Obviously
0,brolylegendar10 HoustonRockets MiramiraVenAki JohnWall Lebron
0,perales45 EscanorPride5 HoustonRockets Could bring up KPJ from the DLeague
-0.8,HoHighlights HoustonRockets Filthy
0.25,KayakInQc HoustonRockets Oh Arsenal are first itl We done a madders there
-0.069444444,AFCHTOWN HoustonRockets I feel you uni is tough Plus Arsenal are actually first so dont worry
-0.2,KayakInQc HoustonRockets also Arsenal are shit
0.7,AFCHTOWN HoustonRockets You good man
0,KayakInQc HoustonRockets dc I havent watched sports in a week
-0.7,And thus endeth a HORRIBLE Sports weekend LFC HoustonRockets BCCI Fuck all of you millionaire jocks
0,StolenByWall EGhaphery HoustonRockets JohnWall Ratio
0,EGhaphery HoustonRockets JohnWall Hell Nah
0.153333333,HoustonRockets House not serious about the game he laugh and jokes to much needs to be more focused
0,HoustonRockets MiramiraVenAki JohnWall Lmaoo over who
0.6,kingdarofans alkalento HoustonRockets corny Spurs own you
0.6,carribeancool1 rocketsszn13 HoustonRockets Spurs own you
0.3,spurs HoustonRockets DejounteMurray Rare Wpurs
0,HoustonRockets Trade pj and start house
0.35,EscanorPride5 josh78 HoustonRockets True plus we also need a backup PG
0.8,georgeIufc HoustonRockets No lets not start Gordon cause Id want him to win 6moty
0,Visual evidence that HoustonRockets fans are garbage humans
0.4,houston HoustonRockets Wood was out We will win 10 in a row when he comes back
0,BmfNicholos EGhaphery HoustonRockets JohnWall Just let the trolls troll man
0,HoustonRockets in case youre with the boys
0,EGhaphery HoustonRockets JohnWall You take him over Steph
0,StolenByWall HoustonRockets JohnWall Im from the motherland How dare you disrespect my nation The devil will be with you boy
0,StolenByWall HoustonRockets JohnWall Wall has glass legs
0.2,HoustonRockets JohnWall Ratiod by a real sport
0.5,HoustonRockets JohnWall Better than brady
0,EGhaphery HoustonRockets JohnWall shutup
1,HoustonRockets JohnWall Best pg in the league
0.35,Montrezl Harrell NBA PNR Reach Finish MONSTATREZZ The Full Collection of PDFs Ov
0,sixers 124108 BrooklynNets Joel Embiid 33 pts 9 rebs 3 asts spurs 111106 HoustonRockets DeMar DeR
-0.1,You knowNo You dont Im autistic I bet that explains a lot I came out about it I finally just said to h
0,Day 26 of asking the HoustonRockets to follow back
0,HoustonRockets 1 The Refs obviously have it out for Boogie Stevie Wonder can see that2 When is David Nwaba com
0.2,josh78 HoustonRockets For real Trade tucker
-0.4,marcusivery HoustonRockets Ive been tryna buy one this year but its not working online Any secret tips
0,HoustonRockets can we get Oladipo
0.4,Great to see David Nwaba back at it for the HoustonRockets 67 from the floor in 22 min yesterday
0,turk2112 Bucks Lakers utahjazz LAClippers nuggets BrooklynNets sixers Suns ATLHawks HoustonRockets
0.5,Time for NBA top 10 power ratings1 Bucks 2 Lakers 3 utahjazz 4 LAClippers 5 nuggets 6
-0.3,SportsCenter AdamSchefter Sucks to be a Houston fan HoustonTexans traded a star WR for a scratch off and are go
0,smopps1 HoustonRockets Follow back
0.4,SLAMonline HoustonRockets Thats the same move he used to school MJs sons in HS lol
0,HoustonRockets bwahahaha whatever you guys smoking i want some tooo oladipo an allstar bwahahaha
0.5,Leave it to the HoustonRockets for spurring more community spread in Houston smh
0,Day 2 of asking the HoustonRockets for a Jasean Tate jersey
0.5,spurs DeMarDeRozan thanks for the awesome bday win especially since the boyfriend is a HoustonRockets fan GoSpursGo
0,josh78 HoustonRockets Id say trade him to another big man since its a problem for them especially if one of Wood and Cousins is out
0.8,DeRozan has 30 as Spurs hold on for 111106 win over Rockets HoustonRockets Rockets spurs GoSpursGo
-0.25,HerringNBA HoustonRockets looks like fans not wearing masks Not safe
-0.125,HoustonRockets TheofficialEG10 Well him and wall did their job but some of the other players did not do theirs
-0.15,HoustonRockets I hate working on the plays we play nah like ok ETF
-0.25,Juanfrael7 spurs DjFlaco21 HoustonRockets DejounteMurray Still living in the past I see
0,Carlooos23 HoustonRockets Dont be salty
0,texans spurs HoustonRockets fans
0,This coming from a HoustonRockets fan
0,HoustonRockets TateTuckerHouse and picks by Lavine
0.166666667,spurs DjFlaco21 HoustonRockets DejounteMurray Classic
0,faizrmd attlbasket HoustonRockets agree
0.25,TheHoopCentral ShamsCharania He better not go back the the dang Knicks they didnt deserve him the first time
0.166666667,spurs DjFlaco21 HoustonRockets DejounteMurray Classic
0,attlbasket HoustonRockets Trade Oladipo out for the sake of my fantasy team
-0.166666667,HoustonRockets Managed to take lead late in Q4 after being behind the whole gameWallGordon continue to be
0,DeMarDeRozan 30 PTS 8 REB 7 AST delivers an allaround gem for the spurs in their victory over the
0,The HoustonRockets lose to the Spurs in the battle of Texas teams 111106 1111
0,Opinionatedfac2 spurs HoustonRockets DejounteMurray We dont like him either bruh
0.5,jkristopher HoustonRockets AndreDrummond Gordon starts amp JonesMcLemore get more minutesId do it
0,spurs HoustonRockets DejounteMurray John Wall showed up to DJs draft party Solid Dude
0,HoustonRockets We need to get Drose as back up PG and a versatile big
0,playzo5 Opinionatedfac2 spurs HoustonRockets DejounteMurray Follow me back I fw Ginobili
0,spurs HoustonRockets DejounteMurray Even the Spurs Twitter is a class act
0.175757576,JTGatlin Extra positive JTGatlin got his TheofficialEG10 fun meter jacked by HoustonRockets
-0.7,HoustonRockets Bad loss Must trade tucker and oladipo
0.35,Joaquin26822315 frauddulent spurs HoustonRockets DejounteMurray Its true
0.15,Yeah Good Game HoustonRockets
0.25,HoustonRockets There will be another night Hopefully yall will do better the next time out
0,Opinionatedfac2 spurs HoustonRockets DejounteMurray follow back
0.208333333,spurs HoustonRockets DejounteMurray Look we only need Demar and we are fine
0.2,spurs HoustonRockets DejounteMurray Gg to their whole team except Demarcus Cousins
-0.1,I wouldnt be surprised if they went back to fanless games This was at the spurs and HoustonRockets game in Hous
0,spurs HoustonRockets DejounteMurray spurs gt lakers
0.166666667,gg HoustonRockets another classic
0,HoHighlights HoustonRockets Damn thought dude take that shoot WallWay
-0.366666667,Trash ass HoustonRockets fans Lakers fans are annoying but at least they got the hardware to back it up
-0.4,spurs HoustonRockets i think its obvious between covid threat and morons throwing hands no crowds should be allowed
0,HoustonRockets please follow me
0,TilmanJFertitta HoustonRockets HoustonChron Not just manipulation of business finances TILMAN I also have som
-0.033333333,HoustonRockets Should I run it back and get it again Fun fact Rockets are undefeated EVERY game Ive attended
0,smopps1 HoustonRockets Soon
0.1,lonney12345 BennerThanYouxD ESPNNBA HoustonRockets Oladipo shooting like under 40 from the field so far obvio
0.318181818,HoustonRockets TheofficialEG10 Love the new energy Rocketsarerocking
0,HoustonRockets I forgot what it felt like to lose Oh well lads back into it
0,NBA2K JoelEmbiid rudygobert27 Chriswood5 sixers warriors HoustonRockets utahjazz ayo stop resetting my myp
0.15,Good game HoustonRockets RocketsGameday Rockets NBATwitter NBA
-0.5,LandrysInc Dear Customer Service HI Its me the Autistic Chick you have come to know and hate looking for
0,aduckett HoustonRockets I care tho
0,wildgorgeous HoustonRockets They dont care about my pain smh
0.266666667,htxdrew ATTSportsNetSW bull50 DanuelHouseJr HoustonRockets I love that the key word fun is like my batsi
0,HoustonRockets Dont use his line wo his hashtag TheMarathonContinues
0.3,ATTSportsNetSW bull50 DanuelHouseJr HoustonRockets JTGatlin we might need a House fun meter now
0.7,ATTSportsNetSW DanuelHouseJr HoustonRockets Hes been playing really good this season You can see hes playing
-0.1,After missing 11 games in January DanuelHouseJr is back to finding his rhythmTonight against the Spurs 12 POI
0,HoustonRockets memorialhermann dWallpoint GodMorry Quicksand in your playlists NC finestogeto1dollar
0.35,HoustonRockets Players need to learn their roles To many people chucking 3s Too much ISO tonight Need to run
0,TilmanJFertitta Tilman oh TILMAN Where is my 6th person removed from TILMAN can you ask him to follow me a f
0.433333333,MarkBermanFox26 JohnWall More JohnWall Awesome to have HoustonRockets that gives a shit forthecity
0,HoustonRockets Yeah are we going to replace Wood with a player in the interim Whats going on Cousins needs s
0.666666667,HoustonRockets TheofficialEG10 EGO needs to have some more screens ran for him Best shooter on the team Need to utilize him better
-0.4,DonMannyOG HoustonRockets Fuck man I thought they had it
0,thekidJA10 HoustonRockets Rockets always OSS
0,aduckett HoustonRockets Lmfaoooo
0,aduckett HoustonRockets I been following you for two years bro
0,HoustonRockets im just now seeing this
0,Dont think I can figure the HoustonRockets for this
0,BennerThanYouxD ESPNNBA HoustonRockets They would have no shooting
-0.05,Bigdaddymac1 ericsoares23 HoustonRockets Yall need to maybe not trade your franchise center next time
0.8,DeRozan has 30 as Spurs hold on for 111106 win over HoustonRocketsgt
0.8,DeRozan has 30 as Spurs hold on for 111106 win over HoustonRocketsgt
0,Me when the HoustonRockets dont give me my follow and reward me for 19 years of fandom which is leading to hair
0.5,210DreamaPhil ericsoares23 HoustonRockets You need to be better at reading before commenting
-0.4,Fuck the HoustonRockets
0.35,JeffGSpursZone Jeff I was in the 400 level tonight and a HoustonRockets fan threw a full cup of beer at a Spurs fan in the lower level
0,HoustonRockets Request Trade for AndreDrummond for Oladipo Wood moves to the 4 when he gets back Cavs get an
0,SkywardShield HoustonRockets LMFAOOOOOOO
0,HoustonRockets Trade COUSINS
0,JohnWall NBAAllStar boogiecousins TONIGHT VS SAN ANTONIOWALL 27 PTS 7 ASTCOUSINS 12 PTS 11REB
-0.2,Nike HoustonRockets NBA NBASTORE release officia John Wall Rockets jerseys not that fanatics shit
0,This guy needs a raise HoustonRockets
0,HoustonRockets JohnWall John Wall is definitely an all star
0.2,JacobMixen houston HoustonRockets Yall couldnt win even though the refs tried handing yall the game in the 4th wym
0,HoustonRockets JohnWall And they thought Wall was finished
0,kingdarofans Wsznspurs alkalento HoustonRockets Wall and Gordon threw the ball out of bounds in the 4th and y
-0.4,carribeancool1 rocketsszn13 HoustonRockets Wym the refs tried giving yall the game in the 4th
0.051164105,
