polarity,tweet
-0.388888889,TOUGH DeAaron Fox bucket and hes up to 36 PTS SacramentoKings 109LAClippers 106587 remaining on NBA LP
-0.388888889,NBA TOUGH DeAaron Fox bucket and hes up to 36 PTS SacramentoKings 109LAClippers 106587 remaining on NB
0,the1Klipper WrldGoat3 ClipperNation16 LAClippers hater LeBron the goat
0,SacramentoKings 113110 LAClippers DeAaron Fox 36 pts 7 asts 4 rebs Suns 10091 celtics Mikal B
0.625,Utah Jazz Stay Hot With NBAs Best Record As Sacramento Kings Upstage Kawhi Leonards LA Clippers NBATwitter
0,LAClippers Tyronnlue YgTrece HeyPG You can have a try of TCM
0,LAClippers jamal Crawford or dion waiters can be called to fill in Just saying
0,NBA DERROTA DE CLIPPERS Kings 113 Clippers 110sergeibaka 20106 puntos 8 rebotes 2 tapones
0.5,carlosalazraqui LAClippers That kennard sign had many of us fans just doing asking why the hell did they pay this nobody
-0.35,ClipperNation16 WrldGoat3 LAClippers So the point is Kawhi is not a good leader he should be at Clucth he sh
0,LAClippers Oh well
0.8,pathernandez0 Djjoe1165Aaron LAClippers Its a bot Lol
0,National Anthem Brittney Crush 2721 via LAClippers
0.85,TheJessieWoo LAClippers dallasmavs Beautiful girl
0,LAClippers Lakers run LA
0.566666667,Me the night of the Super Bowl waiting for espn to show highlights of the SacramentoKings win over LAClippers
0,LAClippers Yall so ass
1,clipsgirl LAClippers Thats awesome Congratulations
0.5,Dont let TomBrady winning his 7th ring distract you from the fact that the LAClippers lost to the SacramentoKings tonight
0,clipsgirl RikDaddy LAClippers That Tee is
0.3,ruhikhan Ive been a Bucs fan for 37 years I can tell you Ive seen horrors that you cant imagine 2 SB wins
0.15,In other good news to go with the Chiefs loss the other LA basketball team lost today LAClippers
0,carlosalazraqui LAClippers Trez is overrated He needed to go
0,February 7th 2021 SacramentoKings 113 vs LAClippers 110swipathefox 36 Pts 4 Rebs 7 Asts pdpatt DNP
0,LAClippers We gon bounce back
0.1625,Hot take SacramentoKings vs LAClippers game was more exciting than the SuperBowl
0,Now thats done with lets go LAClippers
0,Time to focus on LAClippers
-0.0625,JohnKuperman LAClippers Open the cupboard No Kawhi no George no Morris Sr Other than that deal
0,Please LAClippers BrooklynNets
-0.45625,Brady won that mean my fucking ticket woulda hit if it wasnt for yall bum ass niggas dawg LAClippers
0.166666667,CarmichaelDave More like LESS THAN 24hours Cmon LAClippers stop making up excuses for ur star player Rather
0.5,LAClippers We love TrezzThank you
-0.5,LAClippers Sorry ass team wtf
0,LAClippers Clippers like in the bubble again
0.25,LAClippers Last two games closing minutes shot selections have been trash Lou will taking too many shots and e
0,Kansas City pulled up like the 4th Quarter LAClippers
0.1,NBA SacramentoKings LAClippers Man get buckets young fella
0,We need to trade for TB12 LAClippers
0,Man send my homie to a contender LAClippers pick my homie up
-0.3,At least the LAClippers lost today
0,Zero shame huh celtics LAClippers
-0.5,TAKAWntant LAClippers Yous cant even get 1 let alone 17 Useless franchise
0,LAClippers Why are we not making moves for a PG
-0.116666667,WrldGoat3 ClipperNation16 LAClippers Didnt yall just barely beat a 518 team in double OT Oh nah Must be confused
0.214814815,Jazyl7 LAClippers Ok calm down
-0.123809524,NotAkuien LAClippers Still these loses theyre in single digits except one plus CLIPPERS the only team to hav
0.7,LAClippers These are not my beloved Clippers These are pitiful creatures who deserve to die
0.7,KendrickPerkins He would be good with LAClippers
0,CrypticAudemar LAClippers The Clippers isc the ONLY team that has NOT lost consecutive games
0,CrypticAudemar LAClippers Still Clippers got LeQueen in hiding
0.2,Thanks LAClippers
0.8,TAKAWntant robsworld6 LAClippers Win Win for the Lakers
0,LAClippers imagine losing against the kings
0.4,As crafty as a Fox DeAaron weaves through the LAClippers defense to get this bucket OnlyHere
0,LAClippers Rubbish play
0,LAClippers What are your thoughts on sticking to the topic But I guess you think youre making a difference Wish
-0.275,CarmichaelDave Hahahah hahaha LAClippers ClippersPR the kings played 2 games in 22 hours sorry poor KL was tired
-0.2,I cant forgive yall organizations celtics LAClippers yall killed my parlay with the Buccs My guy Thomas doing his thang
0,LAClippers Last four point guards facedKyrie 39pts 1523 FGSexton 27pts 1121Kemba 24pts 919Fox 36pts
0.35,tha1prodigalson LegionHoopx LAClippers Open your eyes wise guy
0.6,junesdiary trilljordz LAClippers celtics NBA Nice
0,I DONT Like Afternoon Games But I Still Believe in My Clippers However Since SwipaTheFox Got that Hair Cut He B
0.475,mFionduStan mgaitannnn LAClippers Lol that doesnt sound fair is it I can say the same thing to clipper fans
0,The way that brady and grok Connection Chemistry is I wanna see the LAClippers keep working on that connectio
-0.2,MikeCurmi WrldGoat3 LAClippers So basically the same damn thing lmaooo buy you call me a secret fan for doing th
0.15,thekidfame WrldGoat3 LAClippers I dont follow him His post showed up through likes lol take care angry buddy
0.05,KylerBodily chrisprova LAClippers ur flexing a chip u guys never won lmao Jordan owned ur sorry ass team
0.004761905,MikeCurmi WrldGoat3 LAClippers Still havent told me anything lmaooo you do the same shit huh Follow a pure ex
0,thekidfame WrldGoat3 LAClippers No one is salty I just called out a Lakers fan on a Clippers post Then you sho
0.2,KylerBodily chrisprova LAClippers Once again no one cares lmao u guys wasted stocktons career and that pedo malone
0.285714286,ClipperNation16 WrldGoat3 LAClippers Right but if Lakers lost people would be all over it plus Beverly nothin
0.5,thekidfame WrldGoat3 LAClippers Going through my media is going through my page bud hah you a fan its okay
0.516666667,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers Nvm bro have a good super bowl
-0.5,chrisprova 13jack13 LAClippers Your sorry ass franchise doesnt even have a conference title
0,chrisprova 13jack13 LAClippers My jazz have 2 conference titles been to Nba finals twice You guys cant even g
0.4,KylerBodily chrisprova LAClippers Outside of utah no one cares lol The Jazz are the 1st seed and still arent being talked about
-0.333333333,chrisprova 13jack13 LAClippers Die Hard Fans from all over the world People know we an NBA team you dumb asse
-0.038095238,MikeCurmi WrldGoat3 LAClippers Didnt go through your whole page numb nuts I clicked on media and it was right t
0.05,MikeCurmi WrldGoat3 LAClippers Ok but you still have spoken on what you put under Magics post But im a secret fan huh
0,thekidfame WrldGoat3 LAClippers Ive never spoken like theyve won The players havent spoken like theyve won
0.5,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers There is more haters on Laker posts If the C
0,HAHAHAHAH PLZ DO THIS LAClippers
0,cantguardPat zemonix LeGoatJames623 LAClippers Im not a Clippers fan Just wanted to see all the no life Lake
0.25,ParadelaNacho tweedyblu LAClippers Bullshit and no jackass
0,MaddenGod42069 LAClippers Chargers With the offense that they have he wont
0,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers No Im saying why on every posts theres an e
0,TAKAWntant BronBeard ClipperNation16 WrldGoat3 LAClippers And the clippers lost by 50 to the mavs poverty franchise
0,PsychoAsianDood zemonix LeGoatJames623 LAClippers Imagine blowing a 31 lead in the playoffs to the team the L
0.6,This is why I didnt renew my season tickets with the laclippers Get it together D rose has always been trashand
0,FixISUbball ItsdFuZed LAClippers In the 4th
0.2,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers So let me get this straight Clippers fans ar
-0.3,clipsgirl tiredoftheold LAClippers I am waiting to be named Negative Fan of the Year Instead of gear theyd pay for my therapy sessions
0,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers I just dont get it Clippers are going no whe
-0.3125,yeeitsearl mgaitannnn LAClippers Still doesnt mean you have to do it
0.9,NBA SacramentoKings LAClippers Fucking incredible drive swipathefox
1,clipsgirl LAClippers Thats awesome
0,JeanneZelasko FoxSportsWest LAClippers SacramentoKings Well played
0.6,LAClippers terancemann FoxSportsWest Kawhi needs all the help in the world lmao
0,TAKAWntant cantguardPat BronBeard ClipperNation16 WrldGoat3 LAClippers Shut up 31
0,LAdesignGuy LAClippers I didnt either
0.5,TAKAWntant cantguardPat BronBeard ClipperNation16 WrldGoat3 LAClippers Your team blew 31 to the most un athl
0.478571429,clipsgirl LAClippers Ive never gotten my own special photo shoot
0,MikeCurmi WrldGoat3 LAClippers This is the reason I troll yall clippers fans because yall have always had tale
0.25,The SacramentoKings beat the LAClippers to reach the 8th spot in the western conference Im pretty confident thi
0.285714286,MikeCurmi WrldGoat3 LAClippers This is you right Under Magics page a well known laker huh But you can throw y
-0.375,LAClippers FoxSportsWest AM570LASports TuLigaRadio kawhileonard ReggieJackson MookMorris2 Weak
0.3,MikeCurmi WrldGoat3 LAClippers I laugh at you clippers fans because yall always talk like you won something Like stop it bro
0.136363636,Whats newNever matters if the beat player offYou LIVE and die by himPeriodLAClippers management TERRRIBB
-0.08125,thekidfame WrldGoat3 LAClippers You mad on a Clippers page bro lol haha that anger to the gym or something No n
0,cantguardPat zemonix LeGoatJames623 LAClippers Imagine losing to the Pistons by 15 then stuggling against them the second time
0,cp3clipper LAClippers Thank you
0,WrldGoat3 LAClippers Yall lost to Detroit tho
0,LAdesignGuy LAClippers Like you
0.6,LAClippers ivicazubac FoxSportsWest You a bum I can see why the lakers Traded you lmao
0,philjacks0n619 Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers Lakers being miles ahead is
-0.2,mFionduStan mgaitannnn LAClippers Whose team lost the only game against the ClippersReally
0.1,The SacramentoKings beat the LAClippers on Sunday for their fourth straight victory
0.6,Clipman19 WrldGoat3 ClipperNation16 LAClippers Excuses excuses Kawhi didnt show up to beat the kings lmao
0,NBA FINALSacramentoKings 113LAClippers 110NBATwitter NBATwitterLive
0,MikeCurmi WrldGoat3 LAClippers I lack logic So you can discuss something about the lakers but I cant about the
-0.066666667,seal626 NyleyBerlin LAClippers oh my bad lol Yeah losing to a team we blew out by 20 twice sucks even if we are injured
0,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers You have never been to a Laker post and it shows
0.2,LAClippers Really
0.285714286,robsworld6 LAClippers If LAC got 1 youll have to say cant catch up wLakers right Stfu
0.1,cantguardPat BronBeard ClipperNation16 WrldGoat3 LAClippers old guy bron had to play 50 mins just to beat the pistons
0,carlosalazraqui LAClippers If someone cant feed their family or take their child to the doctor or cant afford
-0.333333333,LAClippers are you serious
-1,WrldGoat3 ClipperNation16 LAClippers Please stop making us Lakerbron fans look horrible
0.8,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers Bro Laker fans have Clipper post on save lol
0,My elder son 13yearoldis a big fan of the Clippers He wears the Clippers team uniform every time when he watch
0.8,clipperdarrell HotMicInc LAClippers SacramentoKings Did The Clippers win today
0.341666667,thekidfame WrldGoat3 LAClippers You lack logic but I expect nothing less lol take care man Enjoy the Super Bowl
0,thekidfame WrldGoat3 LAClippers Because a Lakers fan showed up on the Clippers page You seem to forget you Lake
0.6,ItsClippersTime LakersOutsiders LAClippers DocRivers Lmao I can read ur team has 0 finals appearances and 0 cha
-0.3125,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers Yeah I mean Clipper fans talk trash when Lake
0.4,LAClippers damn a lot of rent free in these comments
0.8,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers Nah because the lakers are miles ahead lol
0,carlosalazraqui LAClippers I agree Serge can only play 1012 minutes at this stage of his career Also I have b
-0.3,ClipperNation16 LAClippers They just dont care about making baskets late in the 4th
0,MikeCurmi WrldGoat3 LAClippers But you talking about the Lakers tho Lmaooo you the same one talking about the p
0,NotAkuien LAClippers Shhhhhhh they dont like facts here
-0.4,Stay the fuck away LAClippers
-0.2,13jack13 KylerBodily LAClippers FACTS Frs tho who the fuck actually is a fan of the Jazz Utah Cmon
0.033333333,thekidfame WrldGoat3 LAClippers Nah you just weird bro lol I dont need to hop on the Lakers page to talk shit h
0.05,MikeCurmi WrldGoat3 LAClippers The fuck I look like being a fan of a basement team Lmaoooooooooooo yeaaaaah ok
0,LAClippers Started choking again
0.266666667,thekidfame WrldGoat3 LAClippers Nah you a fan and it shows lol welcome to the Clippers fan base
0,MikeCurmi WrldGoat3 LAClippers If you know clippers and lakers fans have always been like this lmaooo so shut th
0,clipsgirl LAClippers What an OG
0.5,MikeCurmi WrldGoat3 LAClippers Na I love trolling you mfs lmaoooo
0.1,MikeCurmi WrldGoat3 LAClippers Dont talk about a championship team when your team cant even get near the fucki
-0.023333333,thekidfame WrldGoat3 LAClippers You need a hug and thats very clear Haha you clicked cause youre a secret Cli
0,LeGoatJames623 LAClippers Dame it
-0.1,MikeCurmi WrldGoat3 LAClippers Pressed cause of your wack ass team lmaoooooo fuck you and the clippers hahaha
-0.15,thekidfame GadSo17 WrldGoat3 LAClippers Youre the one on another teams page bro haha youre a weird fan
0,How SacramentoKings beat LAClippers Sunday Feb 7th 2021 NBA NBAstats gamecharts dataviz
0,pathernandez0 LAClippers Yeah because clippers are poverty
-0.5,thekidfame WrldGoat3 LAClippers Are you talking Youre pressed as hell on an opponents page talking hah you are weird sports fans
0,WrldGoat3 LAClippers You cant talk going to double ot with the pistons We actually have injured players who yall just suck
-0.175,Djjoe1165Aaron LAClippers Not a true fan buddy
0.017857143,ParadelaNacho NBA SacramentoKings LAClippers On defense letting fox blow right past him
0,zeffcuevas LAClippers Youre on crack my guy Nurk is our guy when he is back he can play make and play defense
0,LAClippers Yall needed PG My boy will be back soon
-0.1,LAClippers The only way I survive as a Clippers fan is to record game and just check the final score 3 hours later
0,LAClippers I will ask again what is Serge Doing Head scratching move putting L Lennard back in with a minute l
0.35,MarcosBreton SacramentoKings nuggets LAClippers Get the full update of the gorillagluegirl story here
0.8,OGRyder4 NBA SacramentoKings LAClippers Whaaaaaaaattttt He didnt shoot lol
-0.1,RiverLee16 LAClippers Yall need a center
0,Kawhi Leonard shared his thoughts on the LAClippers loss to the Kings today ClipperNation
0,Kawhi Leonard shared his thoughts on the LAClippers loss to the Kings today ClipperNation
0,LAClippers Clippers gonna clip
-0.133333333,MikeCurmi GadSo17 WrldGoat3 LAClippers Imaging being up double digits the whole fucking series and still losin
-0.3125,BESTCEOEU NBA SacramentoKings LAClippers RealSkipBayless What u mean choking
0.6,zeffcuevas LAClippers How are we benefiting in this Lmao
0.6,LAClippers So now the lakers fans comment nice
0.525,TAKAWntant LAClippers Win 17 finals first
0.128571429,LAClippers Clippers mortgaged their future and are old They need to just unload all they can right now and go fro
0,LAClippers Come on Clips lets play with some heart
0,LAClippers Which one of you bitch ass Laker fans wanna run the fade
0,RiverLee16 LAClippers We gon need a third team tell that blazers to hop on
-0.1,zemonix LeGoatJames623 LAClippers Still won cry harder
0.45,tweedyblu LAClippers It wont be more true if u say it more than once Stop spamming bullshet
0,MikeCurmi WrldGoat3 LAClippers How was that 31 lead you had that you blown away for yall Lmaooooooo
0,Go follow my babys IG KKJEEZY6 ACClippers LAClippers BleacherReport ESPNNBA espn FOXSports Ballislife
0,tweedyblu LAClippers Hahahahahaha u have to be joking
0.6625,MikeCurmi WrldGoat3 LAClippers Its normal for a great team to bring out the best in teams that arent that good
-0.3,zeffcuevas LAClippers cost you at least two firsts and what you said bro
0.5,TAKAWntant BronBeard ClipperNation16 WrldGoat3 LAClippers Still took the W Cry more
-0.8,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers Yeah its hate when clippers fans do it to the Lakers too
0.65,GadSo17 WrldGoat3 LAClippers Even better lol
-0.1,RiverLee16 LAClippers We can throw in our second round pick in 2022
-1,zeffcuevas LAClippers If you think youre getting the leading scorer in the league for that awful package then yikes
0,paulscheer LAClippers My kings beat your clippers finally
0,TRADE NOW LAClippers send Pat bev Zubac and Lou
0,MikeCurmi WrldGoat3 LAClippers we beat the kings twice this season actually
-0.8,Djjoe1165Aaron LALexcptionalst mFionduStan mgaitannnn LAClippers Yea but with Laker fans its hate
0,Ty Lue spoke to the media after the LAClippers loss todayClipperNation
0,yeeitsearl mFionduStan mgaitannnn LAClippers Laker haters are hypocrites
0,Ty Lue spoke to the media after the LAClippers loss todayClipperNation
0,HearthKnight LAClippers Big W
0,LAClippers Clippers lost to the Kings
0.0225,LAClippers Good game Guys came up a little bit short but will bounce back on Wednesday Go Clippers Go
0,LAClippers Get Beal or there is no chance at a chip
-0.2,WrldGoat3 ClipperNation16 LAClippers Bruh we are missing 2 starters shut yo ass up
-0.3,PlotArmor27 LAClippers Hey at least Nino Gang is rising
0,seal626 NyleyBerlin LAClippers if u talking about the kings just because u call them starters doesnt make them
-0.375,LifelongNBAFan NBA SacramentoKings LAClippers Imagine being this dumb
-0.35,WrldGoat3 ClipperNation16 LAClippers everyone has bad games man in the regular season when you play 72 games li
0,LAClippers Daaaaamn what a shitty loss mofos cost me 3gs
0,JimmerHere THTBURNER ItsdFuZed LAClippers Ratio
-0.4,LAClippers the game is between SAC and LAC Why do Laker fans always get involved so freaking obssessed
0,LAClippers I went to Cancun on vacation and who do i see there KaFraud and Playoff P and the rest of the LA Flip
-0.4,celtics fuck yall LAClippers fuck yall
0,AKartans LAClippers Chockers
0.6,CurrysBandwagon THTBURNER ItsdFuZed LAClippers Doesnt count He didnt say ratio lmao
0,I take cash or PayPal but yall owe me 1000 LAClippers
0,13jack13 LAClippers You talking like yall the Lakers Do LA even claim yall
0.4,LAClippers Always great when Clippers lose but the icing on the cake was celtics losing in the same day Its su
0,LAClippers We move on
0.05,LAClippers wow I actually miss Paul George
0,LAClippers dont know what to say
0,ivan30 NBA utahjazz LAClippers already happend and the jazz won
0,DurOverrated LeGoatJames623 LAClippers We just beat u stfu Miami
0.5,mFionduStan mgaitannnn LAClippers Because the whole league come to Lakers twitter as well win or lose its a n
0,LAClippers bruh we cant goin without paul george
-0.1,LAClippers Ive had enough been a life long but no more this team is an embarrassment to my city and my family and
0.041666667,WrldGoat3 LAClippers Not the first one So you went 1 and 1 just like the Clippers did with the Kings So talk less
0,BronBeard ClipperNation16 WrldGoat3 LAClippers just like you excuses when you went 2OT against the PISTONS the
0,LAClippers Yall suck
0,philjacks0n619 LALexcptionalst mFionduStan mgaitannnn LAClippers Clippers fans do the same when the Lakers lose
-0.4,LAClippers Kawhi is not a superstar just a star like pg Fridays game and todays game proved that
0.285714286,NotAkuien LAClippers Ur right
-0.3,MikeCurmi LAClippers At least we won bro
-0.7,jordan200019 LAClippers Bad decision
0,PJRaptorSZN LAClippers Nah they dished out slander for that now were returning the favor
-0.4,ClipperNation16 LAClippers Why didnt yall beat them this time I didnt even tune in to the game because I thoug
-0.452777778,LAClippers Tears are rolling down my face as I write this tweet I am disappointed saddened and downright ashame
-0.5,KylerBodily LAClippers At least when we doing bad people know we exist
0.6,WrldGoat3 LAClippers How were the pistons for you guys Lost then 2OT Worry about your own team
-1,LAClippers Horrible loss
0,LAClippers Back again on Wednesday for another L Whats up coach ty
0,NotAkuien LAClippers Yall lost to Pistons give it up
0,13jack13 NyleyBerlin LAClippers Flakers run la
0,LAClippers TRADE LOU WILL
0,LAClippers we need pat bev asap
0,The LAClippers lose to the Sacramento queens at home Tf
0,CurrysBandwagon THTBURNER ItsdFuZed LAClippers Doesnt count
-0.7,ItsdFuZed LAClippers Kawhi scored 20 he didnt play bad
-0.4,LAClippers Kawhi is not a superstar just a star Fridays game and todays game proved that
-0.8,LALexcptionalst mFionduStan mgaitannnn LAClippers Ahhhh Hate I get it
0,ItsdFuZed LAClippers Kawhi choked in the clutch once again
0,13jack13 LAClippers Yeah ur team is butt cheeks TakeNote
0.5,LAClippers Clippers have a 2 4 record vs the Kings since kawhi and pg came safe to say that this guy owns your
0.6,LAClippers Kawhi choked lmao
0,THTBURNER JimmerHere ItsdFuZed LAClippers Look at his bio
0,LAClippers Dance with Unc
0.4,ClipperNation16 WrldGoat3 LAClippers Free dubs
